Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
C_57b5104c	C	(No.)	game/tl/english/event/bath_day.rpy	1253	C "[what]" id C_57b5104c
S_1387ad6e_1	S	...	game/tl/english/event/bath_day.rpy	1259	S "[what]" id S_1387ad6e_1
S_cc76da1e	S	A pity... But, no case, no trial.	game/tl/english/event/bath_day.rpy	1265	S "[what]" id S_cc76da1e
C_ec91de13	C	(Your terran sayings again.)	game/tl/english/event/bath_day.rpy	1271	C "[what]" id C_ec91de13
S_216f4735	S	Yep.	game/tl/english/event/bath_day.rpy	1277	S "[what]" id S_216f4735
C_6052a8c3	C	(Maybe I should start using those too?)	game/tl/english/event/bath_day.rpy	1283	C "[what]" id C_6052a8c3
S_c8c72310	S	Hahaha, I'm afraid to imagine how that would turn out! Hahaha, you've really made me laugh.	game/tl/english/event/bath_day.rpy	1289	S "[what]" id S_c8c72310
C_c4935147	C	(He who laughs last, laughs best.)	game/tl/english/event/bath_day.rpy	1295	C "[what]" id C_c4935147
S_1387ad6e_2	S	...	game/tl/english/event/bath_day.rpy	1301	S "[what]" id S_1387ad6e_2
S_69e36921	S	Stop it...	game/tl/english/event/bath_day.rpy	1307	S "[what]" id S_69e36921
C_782ce25a	C	(Fine...)	game/tl/english/event/bath_day.rpy	1313	C "[what]" id C_782ce25a
C_1d39fabe	C	(Haha.)	game/tl/english/event/bath_day.rpy	1319	C "[what]" id C_1d39fabe
S_1387ad6e_3	S	...	game/tl/english/event/bath_day.rpy	1325	S "[what]" id S_1387ad6e_3
S_e3aa4dbb	S	(What have I done...)	game/tl/english/event/bath_day.rpy	1331	S "[what]" id S_e3aa4dbb
narrator_8220edf3		Sarah spent some time just lying in the pool and relaxing.	game/tl/english/event/bath_day.rpy	1337	"[what]" id narrator_8220edf3
S_7b223eaf	S	(Mmhh... I've got an amazing idea... Maybe I should... play with myself a little here...)	game/tl/english/event/bath_day.rpy	1343	S "[what]" id S_7b223eaf
narrator_8f58e5c4		Sarah remembered the times she masturbated in the showers of the various spaceships she was on, checking that nobody would come at the wrong time and all that. It was exciting despite her ability to sense human presence using her psionic powers.	game/tl/english/event/bath_day.rpy	1349	"[what]" id narrator_8f58e5c4
S_e27dc1b6	S	(I think that might be a good idea...)	game/tl/english/event/bath_day.rpy	1355	S "[what]" id S_e27dc1b6
S_65b97317	S	(It would be stupid to miss such a chance. Heehee...)	game/tl/english/event/bath_day.rpy	1361	S "[what]" id S_65b97317
S_042d99f4	S	(And it doesn't seem like there's anybody else here.)	game/tl/english/event/bath_day.rpy	1367	S "[what]" id S_042d99f4
narrator_b56fd14a		Sarah looked around once more and found the room to be completely empty and the weird flesh door to be shut tightly.	game/tl/english/event/bath_day.rpy	1373	"[what]" id narrator_b56fd14a
narrator_e56533c9		She took a more comfortable position, spread her legs and started playing with herself. The was {i}something{/i} about masturbating in that bath, enveloped by the strange green liquid.	game/tl/english/event/bath_day.rpy	1379	"[what]" id narrator_e56533c9
S_776b1a2d	S	(I like this weird feeling... this liquid is so unusual, but it's so nice to lie in it...)	game/tl/english/event/bath_day.rpy	1385	S "[what]" id S_776b1a2d
S_806ce46f	S	(Oooh... feels so good... Mmmh... my chest feels so nice too... Oooh yeah...)	game/tl/english/event/bath_day.rpy	1391	S "[what]" id S_806ce46f
narrator_10a05f94		Sarah squeezed her breasts and groped them. She found it quite pleasurable.	game/tl/english/event/bath_day.rpy	1397	"[what]" id narrator_10a05f94
S_00221d8e	S	(Mmh, yes... more...)	game/tl/english/event/bath_day.rpy	1403	S "[what]" id S_00221d8e
S_1861ec59	S	(And if I'm caught... ahh... I'll say I was washing my chest...)	game/tl/english/event/bath_day.rpy	1409	S "[what]" id S_1861ec59
S_0b23ac93	S	(I'm just cleaning, hehe...)	game/tl/english/event/bath_day.rpy	1415	S "[what]" id S_0b23ac93
S_9a766414	S	(Ahhh, my boobies...)	game/tl/english/event/bath_day.rpy	1421	S "[what]" id S_9a766414
narrator_4e5e90dc		But that wasn't enough for her, she needed more to really get going.	game/tl/english/event/bath_day.rpy	1427	"[what]" id narrator_4e5e90dc
S_7833441a	S	(Mmmhh... So nice... it's been eternity since I've done this underwater...)	game/tl/english/event/bath_day.rpy	1433	S "[what]" id S_7833441a
narrator_0a5e27dc		Sarah didn't care anymore whether she was in water or in some sort of unknown liquid, she's become used to it and forgot her worries.	game/tl/english/event/bath_day.rpy	1439	"[what]" id narrator_0a5e27dc
S_ae4646f3	S	(Such a pity there is no shower here... or just a stream of water...)	game/tl/english/event/bath_day.rpy	1445	S "[what]" id S_ae4646f3
S_490b47f6	S	(They'd be so useful in washing my... mmh... filthy pussy...)	game/tl/english/event/bath_day.rpy	1451	S "[what]" id S_490b47f6
narrator_6b40a094		Sarah's other hand reached for her vagina, and started slowly stroking it.	game/tl/english/event/bath_day.rpy	1457	"[what]" id narrator_6b40a094
S_e2a3bac5	S	(Oooh... this is so wrong...)	game/tl/english/event/bath_day.rpy	1463	S "[what]" id S_e2a3bac5
S_281aea7a	S	(What if somebody sees me playing with myself...)	game/tl/english/event/bath_day.rpy	1469	S "[what]" id S_281aea7a
S_a66cc58f	S	(When I'm in this 'bath'... mmmngh... this abominable bath made of flesh and full of green goop...)	game/tl/english/event/bath_day.rpy	1475	S "[what]" id S_a66cc58f
S_fb26275d	S	Ahhh... mmh... I need to control my voice...	game/tl/english/event/bath_day.rpy	1481	S "[what]" id S_fb26275d
narrator_a9aea93c		Moaning loudly, Sarah put a couple of fingers inside of her, continuing molesting her own breasts.	game/tl/english/event/bath_day.rpy	1487	"[what]" id narrator_a9aea93c
S_0f6d0a17	S	(Ahhh... it would be so humiliating...)	game/tl/english/event/bath_day.rpy	1493	S "[what]" id S_0f6d0a17
S_0f7e6076	S	(If I was caught right now... I'd be called a pervert...)	game/tl/english/event/bath_day.rpy	1499	S "[what]" id S_0f7e6076
narrator_82636813		It seemed to Sarah as if she was truly being watched by someone, so lost in her fantasy she became, but that only motivated her further. Her hand movements hastened.	game/tl/english/event/bath_day.rpy	1505	"[what]" id narrator_82636813
S_94ce9011	S	(A dirty masturbating pervert... MMH...)	game/tl/english/event/bath_day.rpy	1511	S "[what]" id S_94ce9011
S_02007d4a	S	(While she's being watched... ahhh... Or even being felt...)	game/tl/english/event/bath_day.rpy	1517	S "[what]" id S_02007d4a
S_ae6fc3a7	S	(Oooh... since this liquid is alive...)	game/tl/english/event/bath_day.rpy	1523	S "[what]" id S_ae6fc3a7
narrator_acf27e60		Sarah's movements became erratic, she could feel she was rapidly approaching her finish.	game/tl/english/event/bath_day.rpy	1529	"[what]" id narrator_acf27e60
S_cc684300	S	(Ooh... mmh... they can all see me cum and my pussy...)	game/tl/english/event/bath_day.rpy	1535	S "[what]" id S_cc684300
S_e2da7f78	S	(They can see how much I love this disgusting 'bath'... MMH!!!)	game/tl/english/event/bath_day.rpy	1541	S "[what]" id S_e2da7f78
narrator_45c6390c		Sarah's hand were completely in sync, bringing her the maximum amount of pleasure possible. She was pretty much lost in her fantasy.	game/tl/english/event/bath_day.rpy	1547	"[what]" id narrator_45c6390c
S_15067423	S	(M-maybe someone will find me when I'm playing... aah...)	game/tl/english/event/bath_day.rpy	1553	S "[what]" id S_15067423
S_7bf197a1	S	(But I'll keep going... mmh... ignorant of the fact someone's watching me... or just ignoring them... pretending I didn't see them...)	game/tl/english/event/bath_day.rpy	1559	S "[what]" id S_7bf197a1
S_8f542652	S	(Mmmph... That'll be so dirty, I'll basically be publicly masturbating... AAhhh...)	game/tl/english/event/bath_day.rpy	1565	S "[what]" id S_8f542652
narrator_fe70663c		Sarah was ready to cum, she only needed one last push in the right direction. She pulled her fingers out and focused on her clitoris.	game/tl/english/event/bath_day.rpy	1571	"[what]" id narrator_fe70663c
S_b3e58961	S	(M-my juices can be seen in the bath... OOOOH!)	game/tl/english/event/bath_day.rpy	1577	S "[what]" id S_b3e58961
S_c206f391	S	(Everybody'll know I masturbated here...)	game/tl/english/event/bath_day.rpy	1583	S "[what]" id S_c206f391
S_afef417e	S	({size=-5}Everybody'll know...{/size})	game/tl/english/event/bath_day.rpy	1589	S "[what]" id S_afef417e
S_a1f10aa6	S	Yeeeesss... I'm cumming...	game/tl/english/event/bath_day.rpy	1595	S "[what]" id S_a1f10aa6
S_b584afa5	S	I'm cumming and I could be watched! But I can't stop!!!	game/tl/english/event/bath_day.rpy	1601	S "[what]" id S_b584afa5
narrator_8158a009		Finally, bliss came and Sarah's fingers plunged themselves back inside her.	game/tl/english/event/bath_day.rpy	1607	"[what]" id narrator_8158a009
S_daeecca2	S	Aaaahhhh... yes... yes...	game/tl/english/event/bath_day.rpy	1613	S "[what]" id S_daeecca2
S_81209b1d	S	Mmmh... ah...	game/tl/english/event/bath_day.rpy	1619	S "[what]" id S_81209b1d
narrator_01b03c63		Sarah forgot about the world surrounding her, she just didn't care. She was overwhelmed by her orgasm.	game/tl/english/event/bath_day.rpy	1625	"[what]" id narrator_01b03c63
S_2276198b	S	Hah... mmh... ahh...	game/tl/english/event/bath_day.rpy	1631	S "[what]" id S_2276198b
intro_b43fd237	intro		game/tl/english/event/bath_day.rpy	1637	intro "[what]" id intro_b43fd237
narrator_d4f594f3		Sarah's body kept twitching for some time and was sometimes accompanied by her ecstatic moans. Soon, she calmed down enough and could calmly lay in the weird 'bath', enjoying the aftermaths of her actions.	game/tl/english/event/bath_day.rpy	1643	"[what]" id narrator_d4f594f3
narrator_eca7015f		Some time later.	game/tl/english/event/bath_day.rpy	1649	"[what]" id narrator_eca7015f
S_722cbca9	S	(Jeez... I've been playing with myself much more often than usual lately...)	game/tl/english/event/bath_day.rpy	1655	S "[what]" id S_722cbca9
C_0dedb1e1	C	(So? That's for the better.)	game/tl/english/event/bath_day.rpy	1661	C "[what]" id C_0dedb1e1
S_5dc24ac4	S	(And it's becoming so easy to do that... My body is becoming more sensitive...)	game/tl/english/event/bath_day.rpy	1667	S "[what]" id S_5dc24ac4
C_42f10081	C	(That's natural, your body is adapting to the things you subject it to.)	game/tl/english/event/bath_day.rpy	1673	C "[what]" id C_42f10081
C_cf89c0b1	C	(And don't forget that you have a task to complete.)	game/tl/english/event/bath_day.rpy	1679	C "[what]" id C_cf89c0b1
S_6ea4ad7a	S	(Yes, you're right...)	game/tl/english/event/bath_day.rpy	1685	S "[what]" id S_6ea4ad7a
S_70b668ab	S	(But I'm afraid of the fact I'm starting to like it...)	game/tl/english/event/bath_day.rpy	1691	S "[what]" id S_70b668ab
C_da7b44fa	C	(Then do it more often.)	game/tl/english/event/bath_day.rpy	1697	C "[what]" id C_da7b44fa
S_37625fb3	S	(Everything's so simple for you...)	game/tl/english/event/bath_day.rpy	1703	S "[what]" id S_37625fb3
S_119a4ac9	S	(Ah, time to leave, I've spent enough time here.)	game/tl/english/event/bath_day.rpy	1709	S "[what]" id S_119a4ac9
narrator_64272467		Sarah didn't waste much time and soon was dressed back up and called Stukov.	game/tl/english/event/bath_day.rpy	1715	"[what]" id narrator_64272467
A_541d26ad	A	*Sniff* *Sniff*	game/tl/english/event/bath_day.rpy	1721	A "[what]" id A_541d26ad
A_f3537abf	A	Mmh, you smell so nice.	game/tl/english/event/bath_day.rpy	1727	A "[what]" id A_f3537abf
S_7a1fba88	S	You know I didn't use anything to wash myself, there simply is nothing to use. I smell as usual.	game/tl/english/event/bath_day.rpy	1733	S "[what]" id S_7a1fba88
A_03339d4d	A	I'm not talking about the washing chemicals, hehehe. I'm talking about female chemicals, the air's thick with them...	game/tl/english/event/bath_day.rpy	1739	A "[what]" id A_03339d4d
S_2bd80115	S	!!!	game/tl/english/event/bath_day.rpy	1745	S "[what]" id S_2bd80115
S_a758b320	S	S-stop... you're imagining things...	game/tl/english/event/bath_day.rpy	1751	S "[what]" id S_a758b320
A_6704d3e5	A	You don't believe me? I can show you my hard on.	game/tl/english/event/bath_day.rpy	1757	A "[what]" id A_6704d3e5
S_6f564d3b	S	(Ah... w-what's he saying... a hard on from my smell?)	game/tl/english/event/bath_day.rpy	1763	S "[what]" id S_6f564d3b
A_79838d2d	A	Hehehe, relax, it's too early for that.	game/tl/english/event/bath_day.rpy	1769	A "[what]" id A_79838d2d
S_6b998156	S	(He's insane...)	game/tl/english/event/bath_day.rpy	1775	S "[what]" id S_6b998156
A_7c97c349	A	You coming? Don't get too far away from me though, hahaha!	game/tl/english/event/bath_day.rpy	1781	A "[what]" id A_7c97c349
S_75cef494	S	...	game/tl/english/event/bath_day.rpy	1787	S "[what]" id S_75cef494
narrator_2addeac8		They left the 'bathroom', leaving it deserted.	game/tl/english/event/bath_day.rpy	1793	"[what]" id narrator_2addeac8
narrator_9fb89b15		Almost deserted.	game/tl/english/event/bath_day.rpy	1799	"[what]" id narrator_9fb89b15
Ov_475fd5b3	Ov	(Hehehehehe.)	game/tl/english/event/bath_day.rpy	1805	Ov "[what]" id Ov_475fd5b3
S_8ce5723c	S	(T-that's too much...)	game/tl/english/event/bath_day.rpy	1811	S "[what]" id S_8ce5723c
narrator_b5e9693d		Sarah isn't ready for that. She is not perverted enough.	game/tl/english/event/bath_day.rpy	1817	"[what]" id narrator_b5e9693d
S_b2d3c0e5	S	(That seems like a bad idea, I'd rather just enjoy the moment.)	game/tl/english/event/bath_day.rpy	1823	S "[what]" id S_b2d3c0e5
narrator_3723847c		Time flied by Sarah, she stepped out of the 'bath' and grabbed her clother before swiftly putting them on.	game/tl/english/event/bath_day.rpy	1829	"[what]" id narrator_3723847c
S_c4f84ded	S	Time to call Stukov.	game/tl/english/event/bath_day.rpy	1835	S "[what]" id S_c4f84ded
narrator_d018f883		Eventually, Stukov came and they headed to Sarah's room.	game/tl/english/event/bath_day.rpy	1841	"[what]" id narrator_d018f883
A_11ef5268	A	Here we are. You know how to find me if you need me.	game/tl/english/event/bath_day.rpy	1847	A "[what]" id A_11ef5268
narrator_ccae004f		After a couple of turns, Sarah and Stukov enter the room with the pool.	game/tl/english/event/bath_day.rpy	1853	"[what]" id narrator_ccae004f
narrator_64c3db5c		You've already seen this scene, would you like to skip it?	game/tl/english/event/bath_day.rpy	1859	"[what]" id narrator_64c3db5c
A_a572999a	A	Here we go. You can get into the bath, it's ready, hehe.	game/tl/english/event/bath_day.rpy	1865	A "[what]" id A_a572999a
S_c6494fea	S	What, no offer to wash my back?	game/tl/english/event/bath_day.rpy	1871	S "[what]" id S_c6494fea
A_9ae95da9	A	No. You broke my heart too many times by rejecting my offers... And even mocking me...	game/tl/english/event/bath_day.rpy	1877	A "[what]" id A_9ae95da9
S_f93fdc4d	S	Ooooh, what a vulnerable little guy...	game/tl/english/event/bath_day.rpy	1883	S "[what]" id S_f93fdc4d
S_b95ba603	S	But you know, I have an idea how I can fix your broken heart...	game/tl/english/event/bath_day.rpy	1889	S "[what]" id S_b95ba603
narrator_1e790601		Sarah started to bare her body.	game/tl/english/event/bath_day.rpy	1895	"[what]" id narrator_1e790601
S_bf1b6016	S	Oops...	game/tl/english/event/bath_day.rpy	1901	S "[what]" id S_bf1b6016
A_deb44e8d	A	Are you serious???	game/tl/english/event/bath_day.rpy	1907	A "[what]" id A_deb44e8d
narrator_afdc5c39		Sarah walked up to Stukov, stopping inches away from touching and whispered in his ear:	game/tl/english/event/bath_day.rpy	1913	"[what]" id narrator_afdc5c39
S_223d7bd7	S	Of course, dear.{w} Now, kindly leave and close the door from the other side.	game/tl/english/event/bath_day.rpy	1919	S "[what]" id S_223d7bd7
S_e33b0de8	S	Heh-heh-hee.	game/tl/english/event/bath_day.rpy	1925	S "[what]" id S_e33b0de8
A_0e949623	A	Ggrrr... how could I fall for that...	game/tl/english/event/bath_day.rpy	1931	A "[what]" id A_0e949623
narrator_ed37fc43		Stukov, grumbling, left the room.	game/tl/english/event/bath_day.rpy	1937	"[what]" id narrator_ed37fc43
narrator_4b5ed89d		After having a good laugh, she quickly climbed into the 'bath', almost jumping inside. She immediately felt the fluid begin to act and remove the dirt from her body.	game/tl/english/event/bath_day.rpy	1943	"[what]" id narrator_4b5ed89d
S_ad8acc39	S	(Mmm, so good. I don't even want to move at all.)	game/tl/english/event/bath_day.rpy	1949	S "[what]" id S_ad8acc39
C_bfc0f198	C	(Careful, you might get lazy and fat!)	game/tl/english/event/bath_day.rpy	1955	C "[what]" id C_bfc0f198
S_85e65adf	S	(Sai'mon! I keep myself in shape!)	game/tl/english/event/bath_day.rpy	1961	S "[what]" id S_85e65adf
S_f56503ff	S	(By the way, now I'm wondering whether it is possible to get fat from local food? You only told me that it contained only necessary and beneficial things for me. How does this food affect my figure?)	game/tl/english/event/bath_day.rpy	1967	S "[what]" id S_f56503ff
